SOURCE_ID,YEAR,MONTH,DAY,HOUR,MINUTE,CAUSE,VALIDITY,FOCAL_DEPTH,PRIMARY_MAGNITUDE,REGION_CODE,COUNTRY,STATE/PROVINCE,LOCATION,LATITUDE,LONGITUDE,MAXIMUM_HEIGHT,MAGNITUDE_ABE,MAGNITUDE_IIDA,INTENSITY_SOLOVIEV,WARNING_STATUS,MISSING,MISSING_ESTIMATE,INJURIES,INJURY_ESTIMATE,FATALITIES,FATALITY_ESTIMATE,DAMAGE_MILLIONS_DOLLARS,DAMAGE_ESTIMATE,HOUSES_DAMAGED,HOUSE_DAMAGE_ESTIMATE,HOUSES_DESTROYED,HOUSE_DESTRUCTION_ESTIMATE,ALL_MISSING,MISSING_TOTAL,ALL_INJURIES,INJURY_TOTAL,ALL_FATALITIES,FATALITY_TOTAL,ALL_DAMAGE_MILLIONS,DAMAGE_TOTAL,ALL_HOUSES_DAMAGED,HOUSE_DAMAGE_TOTAL,ALL_HOUSES_DESTROYED,HOUSE_DESTRUCTION_TOTAL
4416,1927,7,11,13,4,1,2,,6.3,50,ISRAEL,,DEAD SEA,32,35.5,1,,,,,,,,,,,,,,,,,,,,,268,3,,3,,,,
1578,1927,8,5,21,13,1,4,10,6.9,85,JAPAN,,SANRIKU,37.9,142,0.1,,-3.3,,,,,,,,,,,,,,,,,,,,,,1,,,,
1579,1927,8,18,19,28,1,4,20,6.4,85,JAPAN,,"KASHIMA, JAPAN",34.2,142,0.4,,-1.3,,,,,,,,,,,,,,,,,,,,,,,,,,
5498,1927,9,6,,,9,1,,,88,MEXICO,,MEXICO,17,-104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2299,1927,9,11,22,15,1,4,17,6.8,40,UKRAINE,,"CRIMEA, BLACK SEA",44.4,34.5,1,,,2,,,,,,,,,1,,,1,2,,,122,3,11,1,,4,,4,,4
1583,1927,10,12,8,31,8,2,,,87,USA,AK,"SE. ALASKA, AK",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1584,1927,10,24,15,59,3,3,25,7.1,87,USA,AK,"SE. ALASKA, AK",57.69,-136.07,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
1585,1927,11,4,13,50,1,4,10,7.3,88,USA,CA,S. CALIFORNIA,34.813,-120.774,1.8,,1,1,,,,,,,,,1,,,,,,,,,,,,2,,,,
1586,1927,11,21,23,12,1,3,33,7.1,89,CHILE,,SOUTHERN CHILE,-44.6,-73,,,1.5,2,,,,,,,,,,,,,,,,,,,,,,,,,
1587,1927,12,1,4,37,1,3,,6.3,83,INDONESIA,,SULAWESI,-0.7,119.7,15,,3.9,3,,50,1,,,50,1,,2,,,,2,,,50,1,50,1,,3,,,,3
1589,1927,12,28,18,20,1,4,35,7.5,86,RUSSIA,,KAMCHATKA,55.663,160.039,2,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
5531,1927,,,,,0,2,,,81,NEW ZEALAND,,"TOLAGA BAY, NORTH ISLAND",-38.37,178.31,6.35,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
1591,1928,2,9,,,1,2,33,5.8,88,CANADA,BC,BRITISH COLUMBIA,49,-125,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,
1592,1928,3,22,4,17,1,4,60,7.7,88,MEXICO,,MEXICO,15.67,-96.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1593,1928,3,26,,,6,1,,,60,INDONESIA,,KRAKATAU,-6.102,105.423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1594,1928,3,31,0,29,1,1,,6.5,50,GREECE,,EAST AEGEAN,38.1,27.4,,,,2,,,,,,,,,,,,,,,,700,3,170,3,,4,,3,2600,4
1595,1928,3,31,,,0,1,,,89,CHILE,,NORTHERN CHILE,-23.7,-70.4,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,
1596,1928,4,9,17,34,1,1,30,6.9,89,PERU,,S. PERU,-13,-69.6,,,,1,,,,,,10,1,,,,,,,,,,,10,1,,3,,,,3
1597,1928,4,22,20,13,1,3,29,6,50,GREECE,,CORINTHOS-PATRAS GULF,38,23,0.6,,1.1,3,,,,,,,,,,,,,,,,,,20,1,,4,,,3000,4
3402,1928,4,24,1,14,1,2,,5,50,GREECE,,AEGEAN SEA,38,23.5,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,
1598,1928,4,25,0,31,1,1,,5.2,50,GREECE,,"GRECIAN ARCHIPELAGO, CRETE",38,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1599,1928,4,27,20,34,1,0,,6.8,89,PERU,,S. PERU,-13,-69.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3656,1928,4,27,,,2,2,,,50,GREECE,,AEGEAN SEA,,,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3769,1928,5,2,21,54,1,1,,6.2,50,GREECE,,NORTH AEGEAN,39.6,29.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1600,1928,5,3,1,25,1,2,,4.3,50,TURKEY,,WESTERN TURKEY,40.8,26.8,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,
1601,1928,5,18,,,1,2,,,81,TONGA,,LIFUKA ISLAND,-19.83,-174.36,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,
1602,1928,5,27,9,50,1,4,40,7,85,JAPAN,,SANRIKU,40,143.2,0.45,,-2.3,-2,,,,,,,,,,,,,,,,,,,,,,,,,
5504,1928,5,30,,,0,-1,,,85,JAPAN,,SAPPORO,43.062,141.354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1603,1928,6,15,6,12,1,3,33,7,84,PHILIPPINES,,SULU SEA,12.4,120.9,,,,0.5,,,,,,,,,1,,,,,,,,,,,,2,,,,2
1605,1928,6,17,3,19,1,4,35,7.7,88,MEXICO,,S. MEXICO,16.028,-97.036,0.2,,3,1,,,,,,,,,1,,,,,,,,,4,1,,2,,,,
1606,1928,7,18,19,5,1,2,70,7,89,PERU,,N. PERU,-5.5,-79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1607,1928,8,4,,,7,4,1,,60,INDONESIA,,FLORES SEA,-8.32,121.708,10,,3.3,3,,,,,,128,3,,,,,,,,,,,226,3,,,,,,
2381,1928,9,13,,,9,-1,,,74,VENEZUELA,,CARUPANO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1608,1928,11,20,20,35,1,2,33,7.1,89,CHILE,,NORTHERN CHILE,-22.5,-70.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1609,1928,12,1,4,6,1,3,25,7.6,89,CHILE,,CENTRAL CHILE,-35,-72,1.5,,0.6,0.5,,,,,,,,,,,,,,,,,,279,3,,3,,,,3
1611,1928,12,19,11,37,1,3,,7.3,84,PHILIPPINES,,CELEBES SEA,7,124,,,,1,,102,2,,,4,1,,2,,,,,,,102,2,97,2,,2,,,,3
1590,1928,,,,,0,1,,,75,CANADA,NL,"CURLING, NEWFOUNDLAND",48.967,-58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1612,1929,1,17,11,52,1,4,,6.9,74,VENEZUELA,,CUMANA,10.6,-65.6,,,,,,,,,,,,,3,,,,3,,,,,,,,,,,,
1613,1929,3,7,1,34,1,4,50,7.8,87,USA,AK,"FOX ISLANDS, ALEUTIAN ISLANDS, AK",50.88,-169.71,1,,,,,,,,,,,,1,,,,,,,,,,,,1,,,,
1614,1929,5,21,16,35,1,4,30,7.1,85,JAPAN,,HIUGANADA,31.7,132.2,0.7,,-0.5,,,,,,,,,,,,,,,,,,,,,,,,,,
1616,1929,5,26,22,39,1,3,33,7,88,CANADA,BC,BRITISH COLUMBIA,51,-131,1.5,,0.6,0,,,,,,,,,,,,,,,,,,,,,1,,,,
1617,1929,6,13,9,24,1,2,,7.2,84,PHILIPPINES,,E. MINDANAO ISLAND,8.5,127,,,,0.5,,,,,,,,,,,,,,,,,,,,,2,,,,3
1618,1929,6,16,22,47,3,2,,7.5,81,NEW ZEALAND,,TASMAN SEA,-41.75,172.25,2.5,,1.3,1.5,,,,,,,,,,,,,,,,,,17,1,,3,,,,3
1620,1929,8,9,,,9,2,,,89,CHILE,,NORTHERN CHILE,-23.7,-70.4,7.5,,2,2.5,,,,,,,,,,,,,,,,,,,,,,,,,
2365,1929,8,12,11,24,1,0,,,75,USA,NY,"ATTICA, NEW YORK",42.9,-78.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4417,1929,11,9,,,0,2,,,60,INDONESIA,,"TJALANG, N.W. SUMATRA",4.633,95.567,,,,,,,,,,6,1,,,,,,,,,,,6,1,,,,,,
1622,1929,11,18,20,32,3,4,20,7.3,75,CANADA,NL,"GRAND BANKS, NEWFOUNDLAND",44.69,-56,13,,2.2,,,,,,,28,1,1,2,,,,,,,,,28,1,1,2,,,,
3569,1930,1,3,,,1,0,,5.5,84,CHINA,,JIANGSU PROVINCE,32.2,119.4,,,,,,,,,,,,,,,,,,,,,1,,,,1,,,,
3619,1930,2,16,,,1,2,,,50,SPAIN,,OFF SOUTHERN COAST,36,-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1623,1930,2,,,,0,-1,,,80,USA,HI,HAWAII,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1624,1930,3,17,,,6,1,,,60,INDONESIA,,KRAKATAU,-6.102,105.423,500,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4244,1930,5,2,,,8,4,,,73,NORWAY,,MID-NORWAY,63.317,9.85,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,
3052,1930,5,5,13,45,1,4,,7.3,60,MYANMAR (BURMA),,MYANMAR COAST,17.3,96.5,,,,,,,,,,500,3,,3,,,,3,,,,,500,3,,3,,,,3
1625,1930,6,19,13,7,1,3,33,6,60,INDONESIA,,SOUTH OF JAVA,-5.6,105.3,1.5,,-0.5,,,,,,,,,,,,,,,,,,,,,,,,,,
1626,1930,7,19,15,20,1,2,100,6.5,60,INDONESIA,,SOUTH OF JAVA,-9.3,114.3,0.1,,-3.3,,,,,,,,,,,,,,,,,,,,,,,,,,
1627,1930,8,31,0,40,3,3,15,5.2,88,USA,CA,S. CALIFORNIA,34.03,-118.643,3.05,,-1,-0.5,,,,,,1,1,,,,,,,,,,,1,1,,1,,,,
4218,1930,9,11,9,52,6,4,,,50,ITALY,,STROMBOLI ISLAND,38.789,15.213,2.5,,,3,,,,,,1,1,,,,,,,,,20,1,6,1,,2,,,,
1629,1930,9,11,,,1,1,,,83,INDONESIA,,CELEBES SEA,1.2,124.57,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,
1630,1930,9,30,21,20,1,3,35,6.6,82,PAPUA NEW GUINEA,,BISMARCK SEA,-4.423,145.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4223,1930,10,30,7,13,1,4,,5.9,50,ITALY,,CENTRAL ADRIATIC,43.667,13.267,,,,4,,,,,,,,,,,,,,,,,,18,1,,3,,,,3
3620,1930,11,5,,,1,3,,,60,KENYA,,MOMBASA,-4.05,39.667,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1632,1930,12,23,21,35,1,4,33,6.5,82,PAPUA NEW GUINEA,,BISMARCK SEA,-1.3,144.3,12,,3.4,1.5,,8,1,,,27,1,,2,,,104,3,,,8,1,27,1,,2,,,104,3
1634,1930,12,29,8,26,1,2,,6,89,CHILE,,NORTHERN CHILE,-28.5,-71,1,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,
1636,1931,2,2,22,46,1,1,35,7.7,81,NEW ZEALAND,,N. NEW ZEALAND,-39.772,176.025,,,,0,,,,,,,,,,,,,,,,,,256,3,25,4,,,,
1637,1931,2,13,1,27,1,1,,7.1,81,NEW ZEALAND,,N. NEW ZEALAND,-39.5,177,0.1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,
1638,1931,2,19,,,1,1,,,81,NEW ZEALAND,,N. NEW ZEALAND,-39.5,177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1639,1931,3,9,3,49,1,4,60,7.6,85,JAPAN,,SANRIKU,41.2,142.5,0.4,,-1.3,-1,,,,,,,,,,,,,,,,,,,,,,,,,
1640,1931,3,18,8,2,1,2,33,7.1,89,CHILE,,CENTRAL CHILE,-32.5,-72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4300,1931,6,7,0,25,1,2,70,6,73,UK,,"DOGGER BANK, ENGLAND",54,1.067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1641,1931,8,7,2,11,1,1,35,7,82,PAPUA NEW GUINEA,,BISMARCK SEA,-3.417,142.077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465,1931,8,19,,,9,1,,,75,USA,NJ,"ATLANTIC CITY, NJ",39.35,-74.417,3,,,,,,,,,4,1,,,,,,,,,,,4,1,,,,,,
1643,1931,8,31,,,0,1,,,73,PORTUGAL,,AZORES,38.4,-27.1,,,,,,,,,,,,,1,,,,,,,,,,,,1,,,,
1644,1931,9,25,5,59,1,3,,7.4,60,INDONESIA,,SW. SUMATRA,-5,102.75,1,,4.9,,,,,,,,,,,,,,,,,,,,,,1,,,,
1645,1931,10,3,19,13,1,4,35,7.8,82,SOLOMON ISLANDS,,SAN CRISTOBAL ISLAND,-10.932,161.016,9,,3.3,2.5,,,,,,50,1,,3,,,,3,,,,,50,1,,3,,,,3
1646,1931,11,2,10,2,1,4,40,7.1,85,JAPAN,,SEIKAIDO,32.2,132.1,0.8,,-0.3,,,,,,,,,,,,,,,,,,,1,1,,,,,14,1
2382,1931,12,1,,,1,1,0,,74,CUBA,,NORTHERN COAST (LAS VILLAS),22.8,-80.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1648,1932,2,3,6,16,1,2,,6.7,74,CUBA,,SANTIAGO DE CUBA,20,-75.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3403,1932,5,7,,,9,-1,,,50,ITALY,,CALABRIAN ARC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1649,1932,6,3,10,36,1,4,33,8.1,88,MEXICO,,CENTRAL MEXICO,19.5,-104.25,10,,1.5,2,,,,,,4,1,,2,,,,2,,,120,3,400,3,,3,,,,3
1651,1932,6,18,10,12,1,4,54,7.9,88,MEXICO,,CENTRAL MEXICO,19.452,-103.632,1,,1,0.5,,,,,,,,,,,,,,,,,,,,,2,,,,
1652,1932,6,22,12,59,1,4,33,7,88,MEXICO,,CENTRAL MEXICO,19,-104.5,10,,3.3,1.5,,100,2,,,75,2,,3,,,,,,,100,2,75,2,,3,,,400,3
5461,1932,6,29,,,1,2,,,88,MEXICO,,S. MEXICO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1653,1932,9,9,13,38,1,2,17,6.2,83,INDONESIA,,JAVA TRENCH,-3.57,128.35,,,,0,,,,,,,,,,,,,,,,,,,,,3,,3,73,2
1654,1932,9,15,13,54,1,2,,6.8,81,NEW ZEALAND,,N. NEW ZEALAND,-39,177.5,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,
1655,1932,9,26,19,20,1,1,35,6.9,50,GREECE,,NORTH AEGEAN,40.5,23.9,2,,,3,,,,,,,,,1,,,,,,,669,3,161,3,,4,3218,4,4106,4
1656,1932,11,4,,,1,1,,,74,VENEZUELA,,CUMANA,10.5,-64.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455,1932,11,10,,,9,-1,,,75,USA,NY,"WILLETTS POINT, NEW YORK",,,5.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1657,1933,1,8,16,,6,4,33,6,86,RUSSIA,,"KHARIMKOTAN, N. KURIL ISLANDS",49.12,154.508,9,,3.2,2,,,,,,,,,,,,,,,,,,2,1,,,,,,
1659,1933,2,23,8,9,1,1,40,7.6,89,CHILE,,NORTHERN CHILE,-20,-71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1661,1933,3,2,17,31,1,4,35,8.4,85,JAPAN,,SANRIKU,39.224,144.622,29,,4.9,3.5,,,,,,3022,4,,4,,,6000,4,,,,,3022,4,,4,,,6000,4
1662,1933,3,11,1,54,9,0,16,6.3,88,USA,CA,S. CALIFORNIA,33.616,-117.966,0.1,,-3.3,-3,,,,,,,,,,,,,,,,,,,,,,,,,
1663,1933,4,23,5,57,1,1,,6.4,50,GREECE,,"COS, DODECANESE",36.8,27.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3603,1933,5,19,,,1,3,,,77,TOGO,,GOLD COAST,6.9,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1664,1933,6,18,21,37,1,4,20,7.1,85,JAPAN,,SANRIKU,38.1,142.4,0.2,,-2.3,,,,,,,,,,,,,,,,,,,,,,,,,,
1665,1933,10,2,15,29,1,3,33,6.9,89,ECUADOR,,ECUADOR,-2,-81,,,0.6,1.5,,,,,,,,,,,,,,,,,,,,,,,,,
4882,1933,12,12,14,11,1,2,,,82,PAPUA NEW GUINEA,,BISMARCK SEA,-5,151,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,
1666,1933,12,25,,,6,1,,,84,PHILIPPINES,,E. SAMAR ISLAND,12.77,124.05,,,0.5,1,,,,,,9,1,,3,,,,,,,,,9,1,,3,,,,
1668,1934,1,15,8,43,1,0,35,8,60,NEPAL,,"BIHAR-NEPAL, GANGES RIVER",26.773,86.76,,,,,,,,,,,,,,,,,,,,,,10600,4,,4,,,,4
1669,1934,2,14,3,59,1,4,55,7.9,84,PHILIPPINES,,SOUTH CHINA SEA,17.5,119,,,,0.5,,,,,,,,,,,,,,,,,,,,,1,,,,
3544,1934,4,7,3,,8,4,,,73,NORWAY,,TAFJORD,62.228,7.417,64,,,,,,,,,40,1,,,,,,,,,,,40,1,,,,,,
2771,1934,6,3,,,1,2,,,73,ICELAND,,ICELAND,66,-18.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1671,1934,7,18,1,36,1,3,60,7.7,88,PANAMA,,COSTA RICA-PANAMA,8,-82.5,,,1,1.5,,,,,,,,,1,,,,2,,,4,1,,,0.05,1,,,,2
1673,1934,7,18,19,40,1,3,35,7.8,82,SOLOMON ISLANDS,,SOLOMON ISLANDS,-11.907,166.731,0.65,,-0.7,,,,,,,,,,,,,,,,,,,,,,,,,,
1674,1934,7,21,6,18,1,3,35,7.2,82,SOLOMON ISLANDS,,SOLOMON ISLANDS,-11.139,165.503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1675,1934,8,21,,,9,0,,,88,USA,CA,S. CALIFORNIA,33.7,-118.2,12,,,3,,,,,,,,0.075,1,,,1,1,,,,,,,0.075,1,,,1,1
3308,1934,11,30,2,5,1,4,5,7,88,MEXICO,,MEXICO,18.5,-105.5,0.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1676,1934,12,4,17,24,1,1,130,6.9,89,CHILE,,NORTHERN CHILE,-19.5,-69.5,,,,,,,,,,,,,,,,,,,,,2,,,,2,,,,3
1677,1934,12,12,14,15,1,1,,,82,PAPUA NEW GUINEA,,BISMARCK SEA,-4.2,152.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1679,1935,5,30,21,32,1,0,,7.5,60,PAKISTAN,,QUETTA,29.5,66.8,,,,,,,,,,,,,,,,,,,,,,60000,4,25,4,,,,4
1678,1935,7,19,0,50,1,4,,6.5,85,JAPAN,,JAPAN,36.6,141.4,0.2,,-2.3,,,,,,,,,,,,,,,,,,,,,,,,,,
1683,1935,9,20,1,46,1,3,30,7.8,82,PAPUA NEW GUINEA,,BISMARCK SEA,-3.824,141.416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1684,1935,10,12,16,45,1,4,10,7.2,85,JAPAN,,SANRIKU,39.9,143.7,0.3,,-1.7,-1,,,,,,,,,,,,,,,,,,,,,,,,,
1685,1935,10,18,0,11,1,4,10,7,85,JAPAN,,SANRIKU,40.7,144.3,0.2,,-2.3,-2,,,,,,,,,,,,,,,,,,,,,,,,,
1687,1935,11,21,11,41,9,1,8,,80,USA,HI,HAWAII,19.5,-155.5,,,,2,,,,,,,,,1,,,,,,,,,,,,1,,,,
1688,1935,11,25,10,3,1,2,,6.5,60,INDONESIA,,CELEBES SEA,5.5,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3580,1935,12,18,7,10,1,0,,6,84,CHINA,,SICHUAN PROVINCE,28.7,103.6,,,,,,,,,,,,,,,,,,,,,,100,2,,2,,,,3
1689,1935,12,28,2,35,1,1,33,7.9,60,INDONESIA,,SW. SUMATRA,0.001,98.25,,,,,,,,,,,,,,,,,,,,,1,,,,2,,,,2
5541,1936,2,2,,,9,1,,,81,NEW ZEALAND,,"GOOSE BAY, SOUTH ISLAND",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5362,1936,2,25,,,0,1,,,82,NAURU,,"NAURU, OCEAN ISLAND",-0.5,166.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1690,1936,4,1,2,9,1,4,60,7.7,83,INDONESIA,,SULAWESI,4.5,126.5,3,,1.5,2,,,,,,,,,,,,,,,,3,1,,,,2,,,169,3
1691,1936,7,13,11,12,1,4,60,7.3,89,CHILE,,NORTHERN CHILE,-24.5,-70,1,,,0.5,,,,,,,,,,,,,,,,40,1,1,1,,2,,,,3
1692,1936,8,23,21,12,1,2,,7.3,60,INDONESIA,,OFF NORTHWEST COAST,6.1,94.7,,,,,,,,,,,,,,,,,,,,20,1,9,1,,2,,,,
3543,1936,9,13,,,8,4,,,73,NORWAY,,LOEN,61.87,6.851,74,,,,,,,,,73,2,,,,,,,,,,,,,,,,,,
1694,1936,10,27,15,50,8,4,,,87,USA,AK,"LITUYA BAY, AK",58.6,-137.1,149.35,,5.6,4,,,,,,,,,1,,,2,1,,,,,,,,,,,,
1695,1936,11,2,20,46,1,4,40,7.7,85,JAPAN,,SANRIKU,38.2,142.2,0.7,,-0.5,,,,,,,,,,,,,,,,,,,,,,,,,,
1696,1936,11,13,12,31,1,2,,7.3,86,RUSSIA,,KAMCHATKA,55.2,164,13,,3.7,2,,,,,,,,,,,,,,,,,,,,,,,,,
1698,1937,5,29,,,6,4,,,82,PAPUA NEW GUINEA,,RABAUL,-4.271,152.203,2.5,,1.3,1.5,,,,,,,1,,1,,,,,,,,,507,3,,1,,,,1
1699,1937,8,20,11,59,1,3,60,7.5,84,PHILIPPINES,,W. LUZON ISLAND,14.5,121.5,,,0.5,1,,,,,,,,,,,,,,,,,3,1,1,,3,,,,3
1701,1937,9,21,21,2,1,3,33,5.7,86,RUSSIA,,KAMCHATKA,56,162.5,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
1700,1937,9,21,,,0,-1,,5.8,87,USA,AK,"BERING SEA, AK",58,-165,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
1702,1937,9,22,,,0,1,,5.8,86,RUSSIA,,KAMCHATKA,58,165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1703,1937,11,6,,,1,2,33,6,83,INDONESIA,,BANDA SEA,-3,132.3,0.5,,-1,,,,,,,,,,,,,,,,,,,,,,,,,,
3638,1938,1,28,,,6,0,,,78,CONGO,,NYAMURAGIRA,-1.408,29.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1704,1938,2,1,19,4,1,4,,8.5,83,INDONESIA,,BANDA SEA,-5.25,130.5,1,,1,1.5,,,,,,,,,2,8,1,24,1,,,,,,,,2,8,1,24,1
1705,1938,2,13,,,1,2,,6,83,INDONESIA,,BANDA SEA,-3,132.3,0.5,,,-0.5,,,,,,,,,,,,,,,,,,,,,1,,,,
1706,1938,3,6,1,56,1,1,,,82,PAPUA NEW GUINEA,,SOLOMON SEA,-5.1,153.1,0.03,,-3.3,,,,,,,,,,,,,,,,,,,,,,,,,,
1707,1938,3,22,15,22,1,-1,16,6.3,88,CANADA,BC,BRITISH COLUMBIA,52.2,-131.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4238,1938,3,,,,8,4,,,73,NORWAY,,WESTERN NORWAY,62.333,6.967,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,
1708,1938,5,12,15,38,1,3,,7.5,82,PAPUA NEW GUINEA,,SOLOMON SEA,-6,147.8,,,1,,,,,,,,,,1,,1,,1,,,,,,,,1,,1,,1
1710,1938,5,19,17,8,1,4,,7.6,83,INDONESIA,,MAKASSAR STRAIT,-1,120,3,,1.6,,,,,,,17,1,,1,,,,,,,,,17,1,,3,,,942,3
1711,1938,5,23,7,18,1,4,,7.1,85,JAPAN,,JAPAN TRENCH,36.7,141.4,0.83,,-0.3,,,,,,,,,,,,,,,,,,,,,,,,,,
1714,1938,5,28,16,42,1,4,,6.1,85,JAPAN,,E. HOKKAIDO ISLAND,43.6,144.3,0.9,,-0.1,,,,,,,1,1,,1,,,7,1,,,,,1,1,,1,,,7,1
1715,1938,6,10,9,53,1,4,35,7.6,85,JAPAN,,RYUKYU ISLANDS,25.321,125.115,1.5,,0.6,0,,,,,,,,,1,,,,,,,,,,,,1,,,,
2463,1938,9,21,,,9,1,,,75,USA,NJ,NEW JERSEY COAST,39.95,-74.12,,,,,,,,,,,,1.31,2,,,,,,,,,,,,,,,,
1716,1938,11,5,8,43,1,4,30,7.7,85,JAPAN,,SANRIKU,37.1,141.7,0.57,,0.1,-0.5,,,,,,,,,,,,,,,,,,1,1,,1,,,20,1
1717,1938,11,5,10,50,1,4,30,7.6,85,JAPAN,,SANRIKU,37.2,141.7,0.56,,0.1,-0.5,,,,,,,,,,,,,,,,,,,,,,,,,
1718,1938,11,6,8,53,1,4,0,7.5,85,JAPAN,,OFF FUKUSHIMA PREFECTURE,37.5,141.8,1.26,,0.4,-0.5,,,,,,,,,,,,,,,,,,,,,,,,,
1719,1938,11,6,21,38,1,4,20,7.1,85,JAPAN,,OFF FUKUSHIMA PREFECTURE,37,141.7,1.25,,0.3,-0.5,,,,,,,,,,,,,,,,,,,,,,,,,
1721,1938,11,9,2,22,1,-1,20,6.5,85,JAPAN,,SANRIKU,37.6,141.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1722,1938,11,10,20,18,1,4,25,8.2,87,USA,AK,"SHUMAGIN ISLANDS, AK",55.48,-158.37,0.3,,-1.7,,,,,,,,,,,,,,,,,,,,,,,,,,
1725,1938,11,13,22,31,1,4,60,6,85,JAPAN,,SANRIKU,37,141.5,0.75,,-0.5,-1.5,,,,,,,,,,,,,,,,,,,,,,,,,
1726,1938,11,16,11,8,1,-1,30,6.9,85,JAPAN,,SANRIKU,37.4,141.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1727,1938,11,22,1,14,1,4,10,6.9,85,JAPAN,,SANRIKU,36.7,142.1,0.3,,-1.7,-2.5,,,,,,,,,,,,,,,,,,,,,,,,,
1728,1938,11,30,2,29,1,4,50,7,85,JAPAN,,SANRIKU,37,142.2,0.2,,-2.3,-3,,,,,,,,,,,,,,,,,,,,,,,,,
1729,1939,1,25,3,32,1,1,60,8.3,89,CHILE,,CENTRAL CHILE,-36.25,-72.25,,,,,,,,,,,,,,,,,,,,,,30000,4,920,4,,,,4
3404,1939,1,27,20,10,1,1,15,,50,ITALY,,CALABRIAN ARC,38.5,14.7,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,
1730,1939,1,30,2,18,1,2,35,7.7,82,PAPUA NEW GUINEA,,SOLOMON SEA,-7.08,155.386,,,0.9,1,,,,,,,,,,,,,,,,,3,5,1,,2,,,,3
1731,1939,3,20,3,22,1,4,20,6.6,85,JAPAN,,SEIKAIDO,32.3,132,0.8,,-0.3,0,,,,,,,,,,,,,,,,,,1,1,,1,,,1,1
1732,1939,4,18,6,22,1,1,100,7.4,89,CHILE,,NORTHERN CHILE,-27,-70.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
